timestamp,eda_value
1749493918.286630,0.104881
1749493918.536611,0.105203
1749493918.786592,0.103608
1749493919.036573,0.103300
1749493919.286554,0.104779
1749493919.536535,0.104808
1749493919.786516,0.104340
1749493920.036497,0.104003
1749493920.286478,0.104383
1749493920.536458,0.103827
1749493920.786439,0.105013
1749493921.036421,0.103769
1749493921.286402,0.104881
1749493921.536382,0.104793
1749493921.786363,0.103827
1749493922.036344,0.103110
1749493922.286325,0.104501
1749493922.536306,0.105262
1749493922.786287,0.103344
1749493923.036268,0.103037
1749493923.286249,0.103388
1749493923.536230,0.104588
1749493923.786211,0.105584
1749493924.036192,0.104369
1749493924.286173,0.103095
1749493924.536154,0.103344
1749493924.786135,0.102803
1749493925.036116,0.102788
1749493925.286097,0.102729
1749493925.536078,0.101763
1749493925.786059,0.101822
1749493926.036040,0.102817
1749493926.286021,0.104413
1749493926.536001,0.104369
1749493926.785983,0.102305
1749493927.035964,0.103037
1749493927.285944,0.103066
1749493927.535925,0.103154
1749493932.035583,0.103066
1749493932.285563,0.103212
1749493932.535545,0.103491
1749493932.785526,0.104266
1749493933.035506,0.103666
1749493933.285487,0.102320
1749493933.535468,0.101046
1749493933.785449,0.101207
1749493934.035430,0.100256
1749493934.285411,0.100475
1749493934.535392,0.100607
1749493934.785373,0.100051
1749493935.035354,0.100797
1749493935.285335,0.101734
1749493935.535316,0.100344
1749493935.785297,0.100768
1749493936.035278,0.101471
1749493936.285259,0.102539
1749493936.535240,0.103696
1749493936.785221,0.104047
1749493937.035202,0.104940
1749493937.285183,0.103227
1749493937.535164,0.104135
1749493937.785145,0.104032
1749493938.035125,0.101734
1749493938.285107,0.102920
1749493938.535088,0.101251
1749493938.785069,0.101998
1749493939.035049,0.102715
1749493939.285030,0.102949
1749493939.535011,0.101441
1749493939.784992,0.102612
1749493940.034973,0.102627
1749493940.284954,0.103373
1749493940.534935,0.103139
1749493940.784916,0.103169
1749493941.034897,0.102159
1749493941.284878,0.102744
1749493941.534859,0.102451
1749493941.784840,0.103739
1749493942.034821,0.104705
1749493942.284802,0.105013
1749493942.534783,0.104544
1749493942.784764,0.104969
1749493943.034745,0.104105
1749493943.284726,0.103125
1749493943.534707,0.103871
1749493943.784688,0.104998
1749493944.034669,0.103154
1749493944.284650,0.104003
1749493944.534631,0.103915
1749493944.784611,0.102598
1749493945.034592,0.104471
1749493945.284573,0.102071
1749493949.784231,0.103110
1749493950.034212,0.101778
1749493950.284193,0.102173
1749493950.534173,0.102949
1749493950.784154,0.103608
1749493951.034135,0.101939
1749493951.284116,0.100929
1749493951.534097,0.102671
1749493951.784078,0.101954
1749493952.034059,0.102100
1749493952.284040,0.102100
1749493952.534021,0.102203
1749493952.784002,0.103710
1749493953.033983,0.103037
1749493953.283964,0.102451
1749493953.533945,0.103739
1749493953.783926,0.101368
1749493954.033907,0.101324
1749493954.283888,0.101632
1749493954.533869,0.102261
1749493954.783850,0.102129
1749493955.033831,0.101441
1749493955.283812,0.102686
1749493955.533793,0.101822
1749493955.783774,0.101119
1749493956.033755,0.102744
1749493956.283736,0.102407
1749493956.533716,0.101807
1749493956.783697,0.102144
1749493957.033678,0.102115
1749493957.283659,0.102803
1749493957.533640,0.103300
1749493957.783621,0.102422
1749493958.033602,0.102729
1749493958.283583,0.103066
1749493958.533564,0.103930
1749493958.783545,0.103593
1749493959.033526,0.103110
1749493959.283507,0.104383
1749493959.533488,0.103974
1749493959.783469,0.104252
1749493960.033450,0.103125
1749493960.283431,0.103256
1749493960.533412,0.102949
1749493960.783393,0.102246
1749493961.033374,0.102715
1749493961.283355,0.102261
1749493961.533336,0.103959
1749493961.783317,0.102832
1749493962.033298,0.102598
1749493962.283278,0.103783
1749493962.533259,0.102466
1749493962.783240,0.103286
1749493963.033221,0.102993
1749493967.032917,0.105057
1749493967.282898,0.104310
1749493967.532879,0.102715
1749493967.782860,0.103461
1749493968.032840,0.103242
1749493968.282821,0.102568
1749493968.532802,0.103417
1749493968.782784,0.103432
1749493969.032764,0.103183
1749493969.282745,0.104340
1749493969.532726,0.103256
1749493969.782707,0.105042
1749493970.032688,0.104808
1749493970.282669,0.104486
1749493970.532650,0.103754
1749493970.782631,0.104691
1749493971.032612,0.105423
1749493971.282593,0.104325
1749493971.532574,0.103491
1749493971.782555,0.103959
1749493972.032536,0.102773
1749493972.282517,0.102159
1749493972.532498,0.102890
1749493972.782479,0.103359
1749493973.032460,0.103549
1749493973.282441,0.102451
1749493973.532422,0.102803
1749493973.782403,0.101412
1749493974.032383,0.102056
1749493974.282365,0.101544
1749493974.532346,0.102407
1749493974.782326,0.101866
1749493975.032307,0.102115
1749493975.282288,0.102261
1749493975.532269,0.103183
1749493975.782250,0.102934
1749493976.032231,0.102495
1749493976.282212,0.102905
1749493976.532193,0.102407
1749493976.782174,0.102803
1749493977.032155,0.102159
1749493977.282136,0.103798
1749493977.532117,0.102934
1749493977.782098,0.103388
1749493978.032079,0.101778
1749493978.282060,0.102598
1749493978.532041,0.102920
1749493978.782022,0.102627
1749493979.032003,0.102847
1749493979.281984,0.102788
1749493979.531965,0.102466
1749493979.781945,0.102861
1749493980.031927,0.103198
1749493980.281908,0.102071
1749493984.781565,0.102188
1749493985.031546,0.101544
1749493985.281527,0.103066
1749493985.531507,0.101778
1749493985.781489,0.103051
1749493986.031470,0.103286
1749493986.281451,0.103008
1749493986.531431,0.103652
1749493986.781412,0.102583
1749493987.031393,0.102276
1749493987.281374,0.103447
1749493987.531355,0.104779
1749493987.781336,0.102627
1749493988.031317,0.103212
1749493988.281298,0.105028
1749493988.531279,0.104705
1749493988.781260,0.103622
1749493989.031241,0.102817
1749493989.281222,0.103169
1749493989.531203,0.103871
1749493989.781184,0.103051
1749493990.031165,0.102437
1749493990.281146,0.103417
1749493990.531127,0.102568
1749493990.781108,0.102568
1749493991.031089,0.102085
1749493991.281070,0.104588
1749493991.531051,0.104574
1749493991.781032,0.103110
1749493992.031013,0.103549
1749493992.280993,0.103037
1749493992.530974,0.103710
1749493992.780955,0.103754
1749493993.030936,0.103403
1749493993.280917,0.102744
1749493993.530898,0.103066
1749493993.780879,0.103593
1749493994.030860,0.101178
1749493994.280841,0.103125
1749493994.530822,0.102832
1749493994.780803,0.103959
1749493995.030784,0.103066
1749493995.280765,0.102861
1749493995.530746,0.102964
1749493995.780727,0.101632
1749493996.030708,0.102393
1749493996.280689,0.102305
1749493996.530670,0.102715
1749493996.780651,0.100417
1749493997.030632,0.102817
1749493997.280613,0.101602
1749493997.530594,0.101793
1749493997.780575,0.103198
1749493998.030555,0.101295
1749494007.529832,0.101983
1749494007.779813,0.102744
1749494008.029794,0.102451
1749494008.279775,0.102920
1749494008.529756,0.103271
1749494008.779737,0.102568
1749494009.029718,0.104325
1749494009.279699,0.104705
1749494009.529680,0.103271
1749494009.779660,0.104647
1749494010.029641,0.104662
1749494010.279622,0.102700
1749494010.529603,0.102890
1749494010.779584,0.102290
1749494011.029565,0.102495
1749494011.279546,0.102964
1749494011.529527,0.102700
1749494011.779508,0.102656
1749494012.029489,0.103081
1749494012.279470,0.103871
1749494012.529451,0.103344
1749494012.779432,0.103593
1749494013.029413,0.103051
1749494013.279394,0.101807
1749494013.529375,0.102539
1749494013.779356,0.101661
1749494014.029337,0.101163
1749494014.279318,0.102510
1749494014.529299,0.102495
1749494014.779280,0.101339
1749494015.029261,0.101924
1749494015.279242,0.102729
1749494015.529222,0.102525
1749494015.779203,0.103081
1749494016.029184,0.102686
1749494016.279166,0.102261
1749494016.529146,0.102510
1749494016.779127,0.102817
1749494017.029108,0.102554
1749494017.279089,0.103710
1749494017.529070,0.103227
1749494017.779051,0.103271
1749494018.029032,0.103359
1749494018.279013,0.104135
1749494018.528994,0.102934
1749494018.778975,0.103008
1749494019.028956,0.100944
1749494019.278937,0.101236
1749494019.528918,0.101602
1749494019.778899,0.101924
1749494020.028880,0.101822
1749494020.278861,0.102817
1749494020.528842,0.101880
1749494020.778823,0.101471
1749494025.528461,0.102481
1749494025.778442,0.102803
1749494026.028423,0.101807
1749494026.278404,0.101983
1749494026.528385,0.101939
1749494026.778366,0.101105
1749494027.028347,0.101134
1749494027.278327,0.101661
1749494027.528308,0.100446
1749494027.778290,0.102437
1749494028.028270,0.102276
1749494028.278251,0.102964
1749494028.528232,0.103051
1749494028.778213,0.103125
1749494029.028194,0.102978
1749494029.278175,0.103300
1749494029.528156,0.102261
1749494029.778137,0.103169
1749494030.028118,0.102612
1749494030.278099,0.104222
1749494030.528080,0.104340
1749494030.778061,0.104457
1749494031.028042,0.103476
1749494031.278023,0.104266
1749494031.528004,0.104120
1749494031.777985,0.103827
1749494032.027966,0.103403
1749494032.277947,0.102890
1749494032.527928,0.103227
1749494032.777909,0.104471
1749494033.027889,0.105071
1749494033.277870,0.104501
1749494033.527852,0.104383
1749494033.777833,0.104032
1749494034.027813,0.103827
1749494034.277794,0.104881
1749494034.527775,0.105130
1749494034.777756,0.105496
1749494035.027737,0.104398
1749494035.277718,0.104954
1749494035.527699,0.104808
1749494035.777680,0.103813
1749494036.027661,0.104252
1749494036.277642,0.105276
1749494036.527623,0.104749
1749494036.777604,0.104808
1749494037.027585,0.104984
1749494037.277566,0.104266
1749494037.527547,0.104340
1749494037.777528,0.103915
1749494038.027509,0.103915
1749494038.277490,0.103754
1749494038.527471,0.103169
1749494038.777452,0.102934
1749494043.527090,0.103505
1749494043.777071,0.103154
1749494044.027052,0.103125
1749494044.277033,0.103169
1749494044.527014,0.103125
1749494044.776994,0.103256
1749494045.026976,0.101939
1749494045.276957,0.102554
1749494045.526937,0.101427
1749494045.776918,0.102422
1749494046.026899,0.101134
1749494046.276880,0.102598
1749494046.526861,0.100636
1749494046.776842,0.100973
1749494047.026823,0.101046
1749494047.276804,0.100768
1749494047.526785,0.101368
1749494047.776766,0.101149
1749494048.026747,0.100666
1749494048.276728,0.102144
1749494048.526709,0.101705
1749494048.776690,0.100168
1749494049.026671,0.100841
1749494049.276652,0.101822
1749494049.526633,0.101573
1749494049.776614,0.101588
1749494050.026595,0.101632
1749494050.276576,0.101705
1749494050.526556,0.101676
1749494050.776538,0.099861
1749494051.026519,0.100753
1749494051.276500,0.100197
1749494051.526480,0.101002
1749494051.776461,0.101061
1749494052.026442,0.100373
1749494052.276423,0.101895
1749494052.526404,0.101837
1749494052.776385,0.101719
1749494053.026366,0.101266
1749494053.276347,0.101866
1749494053.526328,0.101032
1749494053.776309,0.100973
1749494054.026290,0.101851
1749494054.276271,0.102217
1749494054.526252,0.102422
1749494054.776233,0.102232
1749494055.026214,0.101178
1749494055.276195,0.102393
1749494055.526176,0.101851
1749494055.776157,0.101383
1749494056.026138,0.101954
1749494056.276119,0.101017
1749494056.526100,0.100109
1749494056.776081,0.102642
1749494057.026062,0.102276
1749494061.775700,0.103798
1749494062.025681,0.102349
1749494062.275662,0.103154
1749494062.525643,0.103271
1749494062.775624,0.103754
1749494063.025604,0.102876
1749494063.275585,0.101895
1749494063.525566,0.101939
1749494063.775547,0.102305
1749494064.025528,0.103081
1749494064.275509,0.103022
1749494064.525490,0.102276
1749494064.775471,0.102495
1749494065.025452,0.102012
1749494065.275433,0.102934
1749494065.525414,0.103432
1749494065.775395,0.102934
1749494066.025376,0.102539
1749494066.275357,0.103388
1749494066.525338,0.103271
1749494066.775319,0.102686
1749494067.025300,0.104515
1749494067.275281,0.103944
1749494067.525262,0.103827
1749494067.775243,0.103212
1749494068.025224,0.103315
1749494068.275205,0.103212
1749494068.525186,0.102817
1749494068.775167,0.103974
1749494069.025147,0.102598
1749494069.275128,0.103286
1749494069.525109,0.103169
1749494069.775090,0.104047
1749494070.025071,0.103593
1749494070.275052,0.103286
1749494070.525033,0.103373
1749494070.775014,0.103081
1749494071.024995,0.103315
1749494071.274976,0.103051
1749494071.524957,0.103476
1749494071.774938,0.103476
1749494072.024919,0.103242
1749494072.274900,0.102803
1749494072.524881,0.103242
1749494072.774862,0.103696
1749494073.024843,0.104237
1749494073.274824,0.104574
1749494073.524805,0.103432
1749494073.774786,0.103520
1749494074.024767,0.103359
1749494074.274748,0.103593
1749494074.524729,0.103169
1749494074.774709,0.104984
1749494075.024690,0.102568
1749494079.774329,0.105013
1749494080.024310,0.103857
1749494080.274291,0.103505
1749494080.524271,0.106096
1749494080.774252,0.104764
1749494081.024233,0.105028
1749494081.274215,0.103857
1749494081.524195,0.104383
1749494081.774176,0.104574
1749494082.024157,0.104940
1749494082.274138,0.104881
1749494082.524119,0.103900
1749494082.774100,0.104325
1749494083.024081,0.103871
1749494083.274062,0.105393
1749494083.524043,0.105876
1749494083.774024,0.105496
1749494084.024005,0.104047
1749494084.273986,0.103388
1749494084.523967,0.104149
1749494084.773948,0.103183
1749494085.023929,0.104032
1749494085.273910,0.102993
1749494085.523891,0.103578
1749494085.773872,0.102905
1749494086.023853,0.104881
1749494086.273834,0.104047
1749494086.523814,0.104457
1749494086.773795,0.104442
1749494087.023777,0.104793
1749494087.273757,0.105906
1749494087.523738,0.103769
1749494087.773719,0.103915
1749494088.023700,0.104940
1749494088.273681,0.104427
1749494088.523662,0.103813
1749494088.773643,0.104354
1749494089.023624,0.104193
1749494089.273605,0.103359
1749494089.523586,0.103403
1749494089.773567,0.103110
1749494090.023548,0.105086
1749494090.273529,0.104954
1749494090.523510,0.105013
1749494090.773491,0.103959
1749494091.023472,0.103900
1749494091.273453,0.103827
1749494091.523434,0.104837
1749494091.773415,0.104705
1749494092.023396,0.105042
1749494092.273376,0.106081
1749494092.523358,0.105115
1749494092.773339,0.104749
1749494093.023319,0.104383
1749494104.272463,0.104749
1749494104.522444,0.104003
1749494104.772424,0.104779
1749494105.022405,0.106886
1749494105.272386,0.106184
1749494105.522367,0.104735
1749494105.772348,0.102803
1749494106.022329,0.102729
1749494106.272310,0.103857
1749494106.522291,0.104427
1749494106.772272,0.105262
1749494107.022253,0.103930
1749494107.272234,0.103637
1749494107.522215,0.103461
1749494107.772196,0.102466
1749494108.022177,0.103432
1749494108.272158,0.103388
1749494108.522139,0.102803
1749494108.772120,0.103359
1749494109.022101,0.102686
1749494109.272082,0.102671
1749494109.522063,0.101968
1749494109.772044,0.103505
1749494110.022025,0.102612
1749494110.272006,0.101471
1749494110.521986,0.101456
1749494110.771967,0.102188
1749494111.021948,0.102451
1749494111.271929,0.101998
1749494111.521910,0.102964
1749494111.771891,0.103022
1749494112.021872,0.103242
1749494112.271853,0.104222
1749494112.521834,0.103373
1749494112.771815,0.102217
1749494113.021796,0.099656
1749494113.271777,0.101412
1749494113.521758,0.100329
1749494113.771739,0.100417
1749494114.021720,0.099861
1749494114.271701,0.102159
1749494114.521682,0.102598
1749494114.771663,0.102788
1749494115.021644,0.103110
1749494115.271625,0.102744
1749494115.521606,0.101573
1749494115.771587,0.101954
1749494116.021568,0.100197
1749494116.271549,0.100695
1749494116.521529,0.100812
1749494116.771510,0.101354
1749494117.021491,0.101705
1749494117.271472,0.102773
1749494117.521453,0.103652
1749494117.771434,0.103476
1749494123.021034,0.105057
1749494123.271015,0.102847
1749494123.520996,0.102715
1749494123.770977,0.103461
1749494124.020958,0.105262
1749494124.270939,0.103974
1749494124.520920,0.105203
1749494124.770901,0.103417
1749494125.020882,0.104032
1749494125.270863,0.103447
1749494125.520844,0.104018
1749494125.770825,0.104515
1749494126.020806,0.104018
1749494126.270787,0.103008
1749494126.520768,0.104003
1749494126.770749,0.104252
1749494127.020730,0.102729
1749494127.270711,0.103739
1749494127.520692,0.104091
1749494127.770673,0.102890
1749494128.020653,0.101793
1749494128.270634,0.103344
1749494128.520615,0.102890
1749494128.770597,0.101998
1749494129.020577,0.104735
1749494129.270558,0.103198
1749494129.520539,0.102978
1749494129.770520,0.102525
1749494130.020501,0.102364
1749494130.270482,0.103242
1749494130.520463,0.101075
1749494130.770444,0.101485
1749494131.020425,0.101749
1749494131.270406,0.101456
1749494131.520387,0.101939
1749494131.770368,0.102905
1749494132.020349,0.102539
1749494132.270330,0.102568
1749494132.520311,0.102203
1749494132.770292,0.101573
1749494133.020273,0.102364
1749494133.270254,0.102393
1749494133.520235,0.102686
1749494133.770216,0.100636
1749494134.020196,0.101441
1749494134.270177,0.101193
1749494134.520159,0.100461
1749494134.770139,0.101939
1749494135.020120,0.101456
1749494135.270101,0.103037
1749494135.520082,0.103432
1749494135.770063,0.104076
1749494136.020044,0.103915
1749494136.270025,0.101895
1749494140.769682,0.103066
1749494141.019663,0.101968
1749494141.269644,0.104208
1749494141.519625,0.103681
1749494141.769606,0.100929
1749494142.019587,0.101676
1749494142.269568,0.101544
1749494142.519549,0.101602
1749494142.769530,0.103271
1749494143.019511,0.103066
1749494143.269492,0.102437
1749494143.519473,0.101895
1749494143.769454,0.103491
1749494144.019435,0.103315
1749494144.269416,0.103286
1749494144.519397,0.102115
1749494144.769378,0.102729
1749494145.019359,0.103622
1749494145.269340,0.102642
1749494145.519320,0.104222
1749494145.769301,0.102934
1749494146.019283,0.102568
1749494146.269264,0.103608
1749494146.519244,0.102847
1749494146.769225,0.101646
1749494147.019206,0.103783
1749494147.269187,0.104032
1749494147.519168,0.103461
1749494147.769149,0.103066
1749494148.019130,0.101632
1749494148.269111,0.103725
1749494148.519092,0.103447
1749494148.769073,0.102686
1749494149.019054,0.102422
1749494149.269035,0.102100
1749494149.519016,0.103066
1749494149.768997,0.102100
1749494150.018978,0.101968
1749494150.268959,0.102188
1749494150.518940,0.102276
1749494150.768921,0.102817
1749494151.018902,0.103198
1749494151.268883,0.104691
1749494151.518863,0.101441
1749494151.768845,0.102861
1749494152.018826,0.102129
1749494152.268806,0.102729
1749494152.518787,0.102451
1749494152.768768,0.103930
1749494153.018749,0.102744
1749494153.268730,0.102890
1749494153.518711,0.103125
1749494153.768692,0.101880
1749494154.018673,0.102583
1749494158.268349,0.104340
1749494158.518330,0.102246
1749494158.768311,0.100841
1749494159.018292,0.100885
1749494159.268273,0.101456
1749494159.518254,0.102890
1749494159.768235,0.101661
1749494160.018216,0.101822
1749494160.268197,0.102203
1749494160.518178,0.101163
1749494160.768159,0.100651
1749494161.018140,0.101412
1749494161.268121,0.100402
1749494161.518102,0.100168
1749494161.768083,0.100680
1749494162.018064,0.100431
1749494162.268045,0.101105
1749494162.518026,0.100739
1749494162.768007,0.100358
1749494163.017987,0.100900
1749494163.267969,0.102481
1749494163.517950,0.101880
1749494163.767931,0.101032
1749494164.017911,0.102378
1749494164.267892,0.101632
1749494164.517873,0.101222
1749494164.767854,0.102203
1749494165.017835,0.102510
1749494165.267816,0.102144
1749494165.517797,0.103051
1749494165.767778,0.102759
1749494166.017759,0.103871
1749494166.267740,0.104632
1749494166.517721,0.104618
1749494166.767702,0.102934
1749494167.017683,0.102700
1749494167.267664,0.103169
1749494167.517645,0.102729
1749494167.767626,0.102422
1749494168.017607,0.102993
1749494168.267588,0.102422
1749494168.517569,0.103212
1749494168.767550,0.102934
1749494169.017531,0.102847
1749494169.267512,0.102993
1749494169.517493,0.103169
1749494169.767473,0.102817
1749494170.017454,0.104325
1749494170.267435,0.103081
1749494170.517416,0.102027
1749494170.767397,0.101441
1749494171.017378,0.102993
1749494171.267359,0.102978
1749494171.517340,0.102803
1749494180.266674,0.104340
1749494180.516655,0.104222
1749494180.766636,0.103154
1749494181.016617,0.104588
1749494181.266598,0.103286
1749494181.516578,0.104618
1749494181.766559,0.103417
1749494182.016540,0.104457
1749494182.266521,0.104398
1749494182.516502,0.103871
1749494182.766483,0.104457
1749494183.016464,0.104749
1749494183.266445,0.104208
1749494183.516426,0.103505
1749494183.766407,0.103403
1749494184.016388,0.105803
1749494184.266369,0.105540
1749494184.516350,0.105071
1749494184.766331,0.105042
1749494185.016312,0.105715
1749494185.266293,0.105042
1749494185.516274,0.104676
1749494185.766255,0.104003
1749494186.016236,0.103300
1749494186.266217,0.103739
1749494186.516198,0.103081
1749494186.766179,0.103300
1749494187.016160,0.102773
1749494187.266140,0.102686
1749494187.516121,0.102934
1749494187.766102,0.102949
1749494188.016083,0.104105
1749494188.266064,0.103725
1749494188.516045,0.103637
1749494188.766026,0.104149
1749494189.016007,0.104325
1749494189.265988,0.104618
1749494189.515969,0.103300
1749494189.765950,0.103783
1749494190.015931,0.103710
1749494190.265912,0.104018
1749494190.515893,0.103227
1749494190.765874,0.104413
1749494191.015855,0.103564
1749494191.265836,0.105584
1749494191.515817,0.104998
1749494191.765798,0.104135
1749494192.015779,0.103637
1749494192.265760,0.103886
1749494192.515741,0.103578
1749494192.765722,0.104398
1749494193.015702,0.104164
1749494193.265683,0.104383
1749494193.515664,0.104852
1749494202.264998,0.104691
1749494202.514979,0.103608
1749494202.764960,0.104266
1749494203.014941,0.103900
1749494203.264922,0.104120
1749494203.514903,0.104574
1749494203.764884,0.105042
1749494204.014865,0.105730
1749494204.264846,0.105276
1749494204.514827,0.105715
1749494204.764807,0.105774
1749494205.014788,0.104164
1749494205.264770,0.103652
1749494205.514750,0.105818
1749494205.764731,0.105057
1749494206.014712,0.104252
1749494206.264693,0.104457
1749494206.514674,0.103593
1749494206.764655,0.105554
1749494207.014636,0.103169
1749494207.264617,0.104442
1749494207.514598,0.104105
1749494207.764579,0.102656
1749494208.014560,0.103769
1749494208.264541,0.105584
1749494208.514522,0.103886
1749494208.764503,0.104061
1749494209.014484,0.103110
1749494209.264465,0.104003
1749494209.514446,0.105130
1749494209.764427,0.103900
1749494210.014408,0.105379
1749494210.264389,0.104252
1749494210.514369,0.104135
1749494210.764351,0.102832
1749494211.014332,0.102568
1749494211.264313,0.103813
1749494211.514293,0.103271
1749494211.764274,0.102495
1749494212.014255,0.102290
1749494212.264236,0.102407
1749494212.514217,0.101734
1749494212.764198,0.103183
1749494213.014179,0.103739
1749494213.264160,0.104779
1749494213.514141,0.104164
1749494213.764122,0.103461
1749494214.014103,0.104208
1749494214.264084,0.103286
1749494214.514065,0.103344
1749494214.764046,0.104486
1749494215.014027,0.102203
1749494215.264008,0.103783
1749494215.513989,0.104222
1749769977.919591,4.391760
1749769978.169573,4.389360
1749769978.419556,4.387794
1749769978.669538,4.386154
1749769978.919521,4.385934
1749769979.169504,4.399767
1749769979.419486,4.402065
1749769979.669469,4.410013
1749769979.919451,4.404466
1749769980.169434,4.407378
1749769980.419417,4.402636
1749769980.669399,4.402548
1749769980.919382,4.407730
1749769981.169364,4.403500
1749769981.419347,4.404070
1749769981.669330,4.400191
1749769981.919312,4.399650
1749769982.169295,4.392346
1749769982.419277,4.393136
1749769982.669260,4.385203
1749769982.919243,4.387676
1749769983.169225,4.387706
1749769983.419208,4.385217
1749769983.669190,4.388642
1749769983.919173,4.379230
1749769984.169156,4.259658
1749769984.419138,3.631057
1749769984.669121,3.487174
1749769984.919103,3.343291
1749769985.169086,3.266404
1749769985.419069,3.141754
1749769985.669051,2.972871
1749769985.919034,2.767760
1749769986.169016,2.623877
1749769986.418999,2.479994
1749769986.668982,2.302024
1749769986.918964,2.124054
1749769987.168947,1.946377
1749769987.418929,1.768115
1749769987.668912,1.590145
1749769987.918895,1.412497
1749769988.168877,1.234205
1749769988.418860,1.056235
1749769988.668842,0.912645
1749769988.918825,0.768469
1749769989.168808,0.624587
1749769989.418790,0.480704
1749769989.668773,1.279467
1749769989.918755,1.423393
1749769990.168738,1.567232
1749769990.418720,1.711115
1749769990.668703,1.855042
1749769990.918686,1.998895
1749769991.168668,2.176851
1749770003.167833,4.320932
1749770003.417815,4.324270
1749770003.667798,4.322338
1749770003.917781,4.317727
1749770004.167763,4.321474
1749770004.417746,4.321152
1749770004.667728,4.319835
1749770004.917711,4.322601
1749770005.167694,4.321196
1749770005.417676,4.319513
1749770005.667659,4.321459
1749770005.917641,4.319118
1749770006.167624,4.317844
1749770006.417607,4.318517
1749770006.667589,4.319703
1749770006.917572,4.317156
1749770007.167554,4.318722
1749770007.417537,4.316805
1749770007.667520,4.313643
1749770007.917502,4.310847
1749770008.167485,4.311316
1749770008.417467,4.307627
1749770008.667450,4.308373
1749770008.917433,4.306441
1749770009.167415,4.302329
1749770009.417398,4.302987
1749770009.667380,4.301363
1749770009.917363,4.296913
1749770010.167346,4.302563
1749770010.417328,4.296503
1749770010.667311,4.292404
1749770010.917293,4.298611
1749770011.167276,4.300367
1749770011.417259,4.303177
1749770011.667241,4.307027
1749770011.917224,4.300001
1749770012.167206,4.276786
1749770012.417189,4.282480
1749770012.667171,4.224253
1749770012.917154,4.202955
1749770013.167137,4.240998
1749770013.417119,4.354862
1749770013.667102,4.429863
1749770013.917084,4.573747
1749770014.167067,4.751672
1749770014.417050,4.798799
1749770014.667032,4.723958
1749770014.917015,4.675187
1749770015.166997,4.390490
1749770015.416980,4.331282
1749770015.666963,3.986997
1749770015.916945,3.809027
1749770016.166928,3.631057
1749770016.416910,3.487174
1749770025.166301,4.843671
1749770025.416284,4.853405
1749770025.666267,4.859304
1749770025.916249,4.866638
1749770026.166232,4.861763
1749770026.416214,4.870926
1749770026.666197,4.868892
1749770026.916180,4.861617
1749770027.166162,4.857036
1749770027.416145,4.852995
1749770027.666127,4.844316
1749770027.916110,4.837202
1749770028.166093,4.830132
1749770028.416075,4.738546
1749770028.666058,4.164967
1749770028.916040,3.986997
1749770029.166023,3.809027
1749770029.416006,3.631057
1749770029.665988,3.487174
1749770029.915971,3.343291
1749770030.165953,3.199409
1749770030.415936,3.055526
1749770030.665919,2.911643
1749770030.915901,2.767760
1749770031.165884,2.623877
1749770031.415866,2.479994
1749770031.665849,2.302024
1749770031.915832,2.124054
1749770032.165814,1.946085
1749770032.415797,1.768115
1749770032.665779,1.590145
1749770032.915762,1.412175
1749770033.165745,1.234205
1749770033.415727,1.056235
1749770033.665710,0.912381
1749770033.915692,1.711115
1749770034.165675,1.855012
1749770034.415658,1.998881
1749770034.665640,2.176894
1749770034.915623,2.354820
1749770035.165605,2.532790
1749770035.415588,2.710804
1749770035.665570,2.521713
1749770035.915553,2.888730
1749770036.165536,2.124054
1749770036.415518,1.946085
1749770036.665501,1.768115
1749770036.915483,1.590145
1749770037.165466,1.412175
1749770037.415449,1.234205
1749770037.665431,1.056235
1749770037.915414,1.855012
1749770038.165396,1.998881
1749770038.415379,2.176851
1749770046.664805,4.518529
1749770046.914787,4.514460
1749770047.164770,4.504740
1749770047.414752,4.511283
1749770047.664735,4.513318
1749770047.914718,4.492372
1749770048.164700,4.544261
1749770048.414683,4.570184
1749770048.664665,4.550921
1749770048.914648,4.543690
1749770049.164631,4.535303
1749770049.414613,4.517841
1749770049.664596,4.521968
1749770049.914578,4.507682
1749770050.164561,4.276822
1749770050.414544,3.809027
1749770050.664526,3.631057
1749770050.914509,3.487174
1749770051.164491,3.343291
1749770051.414474,3.199409
1749770051.664457,3.055526
1749770051.914439,2.911643
1749770052.164422,2.767760
1749770052.414404,2.623877
1749770052.664387,2.479994
1749770052.914370,2.302024
1749770053.164352,2.124054
1749770053.414335,1.946085
1749770053.664317,1.768115
1749770053.914300,1.590145
1749770054.164283,1.412175
1749770054.414265,1.234205
1749770054.664248,1.056235
1749770054.914230,0.912352
1749770055.164213,0.768469
1749770055.414196,0.624587
1749770055.664178,0.480704
1749770055.914161,0.336821
1749770056.164143,0.192938
1749770056.414126,0.168935
1749770056.664109,0.168847
1749770056.914091,0.168540
1749770057.164074,0.170135
1749770057.414056,0.169023
1749770057.664039,0.168394
1749770057.914021,0.168774
1749770058.164004,0.170648
1749770058.413987,0.169272
1749770058.663969,0.170516
1749770058.913952,0.172024
1749770059.163934,0.170545
1749770059.413917,0.171775
1749770059.663900,0.171643
1749770059.913882,0.171643
1749770077.662647,5.242435
1749770077.912629,5.223772
1749770078.162612,5.228690
1749770078.412595,5.225689
1749770078.662577,5.223040
1749770078.912560,5.224518
1749770079.162542,5.220420
1749770079.412525,5.216892
1749770079.662508,5.216131
1749770079.912490,5.215224
